CosechaID,FechaID,FechaCosecha,FundoID,ParcelaID,CuadrillaID,ProductorID,LoteCampoID,Campania,KgCosechados,KgRechazadosCampo,HorasHombre,CostoCosechaSoles
8331,20240115,2024-01-15,FND0045,PAR00183,CUAD007,PROD030,LC-2024-008331,2024,10043.99,405.89,95.3,9542.75
8370,20240919,2024-09-19,FND0045,PAR00184,CUAD003,PROD030,LC-2024-008370,2024,11714.04,417.7,115.85,10293.92
8381,20240508,2024-05-08,FND0045,PAR00185,CUAD006,PROD030,LC-2024-008381,2024,2993.87,215.7,40.44,2039.26
8397,20241029,2024-10-29,FND0045,PAR00185,CUAD013,PROD030,LC-2024-008397,2024,5596.99,506.61,60.91,4344.3
8405,20240611,2024-06-11,FND0046,PAR00186,CUAD012,PROD030,LC-2024-008405,2024,9120.62,170.32,133.7,9471.81
8411,20240910,2024-09-10,FND0046,PAR00186,CUAD005,PROD030,LC-2024-008411,2024,2707.56,201.9,35.6,2541.3
8414,20241019,2024-10-19,FND0046,PAR00186,CUAD009,PROD030,LC-2024-008414,2024,2463.74,56.42,30.96,2006.04
8423,20240706,2024-07-06,FND0046,PAR00187,CUAD014,PROD030,LC-2024-008423,2024,6162.91,420.21,54.06,5321.76
8432,20240914,2024-09-14,FND0046,PAR00187,CUAD003,PROD030,LC-2024-008432,2024,13331.83,749.28,228.58,12394.56
8442,20240506,2024-05-06,FND0046,PAR00188,CUAD014,PROD030,LC-2024-008442,2024,6004.2,247.63,53.3,4729.1
8487,20240717,2024-07-17,FND0047,PAR00191,CUAD016,PROD030,LC-2024-008487,2024,4409.12,50.69,63.11,3298.09
8488,20240816,2024-08-16,FND0047,PAR00191,CUAD014,PROD030,LC-2024-008488,2024,39068.72,2311.19,430.46,25600.8
8496,20240617,2024-06-17,FND0047,PAR00192,CUAD018,PROD030,LC-2024-008496,2024,4525.93,260.16,69.19,3736.02
8516,20240912,2024-09-12,FND0047,PAR00193,CUAD017,PROD030,LC-2024-008516,2024,11968.18,406.83,176.02,8931.29
8524,20241220,2024-12-20,FND0047,PAR00193,CUAD013,PROD030,LC-2024-008524,2024,28588.66,1481.01,350.2,27261.74
8532,20240704,2024-07-04,FND0047,PAR00195,CUAD008,PROD030,LC-2024-008532,2024,6755.14,197.36,78.99,6120.49
8535,20240822,2024-08-22,FND0047,PAR00195,CUAD015,PROD030,LC-2024-008535,2024,5269.82,148.74,60.87,4424.41
8558,20240831,2024-08-31,FND0048,PAR00197,CUAD016,PROD031,LC-2024-008558,2024,7086.35,303.75,86.75,5573.61
8575,20240816,2024-08-16,FND0048,PAR00198,CUAD012,PROD031,LC-2024-008575,2024,14138.44,472.02,155.99,13629.1
8584,20241125,2024-11-25,FND0048,PAR00198,CUAD005,PROD031,LC-2024-008584,2024,4907.12,215.9,74.55,4002.97
8586,20240612,2024-06-12,FND0049,PAR00199,CUAD015,PROD032,LC-2024-008586,2024,13453.69,1210.49,130.79,10854.43
8594,20240722,2024-07-22,FND0049,PAR00200,CUAD002,PROD032,LC-2024-008594,2024,10452.87,576.41,165.58,10106.21
8604,20240619,2024-06-19,FND0049,PAR00201,CUAD003,PROD032,LC-2024-008604,2024,4482.25,328.4,45.4,4182.27
8611,20240813,2024-08-13,FND0049,PAR00201,CUAD015,PROD032,LC-2024-008611,2024,2705.21,233.51,34.91,2419.38
8613,20240829,2024-08-29,FND0049,PAR00201,CUAD017,PROD032,LC-2024-008613,2024,13746.35,490.7,139.13,11000.86
8625,20240619,2024-06-19,FND0050,PAR00202,CUAD002,PROD033,LC-2024-008625,2024,1849.17,31.06,22.59,1572.78
8628,20240718,2024-07-18,FND0050,PAR00202,CUAD016,PROD033,LC-2024-008628,2024,3480.71,199.64,43.11,2955.18
8630,20240726,2024-07-26,FND0050,PAR00202,CUAD014,PROD033,LC-2024-008630,2024,11448.47,532.05,201.21,7340.76
8645,20240606,2024-06-06,FND0050,PAR00203,CUAD006,PROD033,LC-2024-008645,2024,17224.06,1333.67,162.91,16169.67
8646,20240719,2024-07-19,FND0050,PAR00203,CUAD001,PROD033,LC-2024-008646,2024,18194.84,1036.0,139.03,15638.88
8650,20240621,2024-06-21,FND0051,PAR00204,CUAD017,PROD034,LC-2024-008650,2024,11471.81,913.18,128.42,7224.37
8659,20240710,2024-07-10,FND0051,PAR00205,CUAD002,PROD034,LC-2024-008659,2024,3395.35,177.6,84.88,2653.72
8661,20240807,2024-08-07,FND0051,PAR00205,CUAD006,PROD034,LC-2024-008661,2024,2087.42,126.57,31.19,1725.23
8675,20241019,2024-10-19,FND0051,PAR00206,CUAD016,PROD034,LC-2024-008675,2024,38439.47,2473.16,354.61,34694.25
8678,20240701,2024-07-01,FND0052,PAR00207,CUAD015,PROD035,LC-2024-008678,2024,4982.68,245.6,48.42,3991.41
8687,20240509,2024-05-09,FND0053,PAR00208,CUAD002,PROD036,LC-2024-008687,2024,9410.42,388.16,84.34,6246.82
8694,20240910,2024-09-10,FND0053,PAR00208,CUAD015,PROD036,LC-2024-008694,2024,9371.83,480.55,167.57,7517.01
8695,20240927,2024-09-27,FND0053,PAR00208,CUAD006,PROD036,LC-2024-008695,2024,7478.59,316.36,89.46,6733.54
8704,20240620,2024-06-20,FND0053,PAR00209,CUAD015,PROD036,LC-2024-008704,2024,9973.26,531.35,122.7,8343.34
8710,20240817,2024-08-17,FND0053,PAR00209,CUAD005,PROD036,LC-2024-008710,2024,6926.71,459.89,55.77,5582.18
8711,20240821,2024-08-21,FND0053,PAR00209,CUAD011,PROD036,LC-2024-008711,2024,14096.92,1047.07,227.78,12032.75
8722,20241210,2024-12-10,FND0053,PAR00209,CUAD008,PROD036,LC-2024-008722,2024,23493.79,1377.96,330.36,16589.91
8723,20240112,2024-01-12,FND0053,PAR00210,CUAD011,PROD036,LC-2024-008723,2024,16067.86,1107.57,196.62,9132.72
8737,20240906,2024-09-06,FND0053,PAR00210,CUAD014,PROD036,LC-2024-008737,2024,336.5,15.22,5.5,295.03
8741,20241021,2024-10-21,FND0053,PAR00210,CUAD002,PROD036,LC-2024-008741,2024,19353.59,1506.96,253.81,17740.03
8742,20241025,2024-10-25,FND0053,PAR00210,CUAD007,PROD036,LC-2024-008742,2024,5962.98,243.76,84.36,5481.6
8757,20240511,2024-05-11,FND0056,PAR00213,CUAD003,PROD039,LC-2024-008757,2024,16036.6,365.99,185.44,12591.65
8762,20241031,2024-10-31,FND0056,PAR00213,CUAD009,PROD039,LC-2024-008762,2024,8812.76,592.42,84.85,8103.49
8774,20240802,2024-08-02,FND0056,PAR00214,CUAD013,PROD039,LC-2024-008774,2024,14916.47,887.65,169.62,13804.38
8776,20240808,2024-08-08,FND0056,PAR00214,CUAD016,PROD039,LC-2024-008776,2024,2899.98,185.57,47.88,2533.9
8778,20240906,2024-09-06,FND0056,PAR00214,CUAD001,PROD039,LC-2024-008778,2024,10520.45,426.39,110.43,8156.9
8814,20240802,2024-08-02,FND0056,PAR00217,CUAD016,PROD039,LC-2024-008814,2024,5526.92,284.32,63.34,4646.55
8819,20240919,2024-09-19,FND0056,PAR00217,CUAD007,PROD039,LC-2024-008819,2024,11433.79,414.32,129.25,9344.1
8822,20241018,2024-10-18,FND0056,PAR00217,CUAD006,PROD039,LC-2024-008822,2024,9513.48,601.7,96.22,8525.82
8843,20240930,2024-09-30,FND0057,PAR00219,CUAD004,PROD039,LC-2024-008843,2024,20238.98,1514.57,239.24,18417.23
8869,20241005,2024-10-05,FND0057,PAR00221,CUAD013,PROD039,LC-2024-008869,2024,2104.18,116.63,37.51,1759.07
8876,20240615,2024-06-15,FND0057,PAR00222,CUAD002,PROD039,LC-2024-008876,2024,1497.93,89.53,17.57,1262.26
8882,20240829,2024-08-29,FND0057,PAR00222,CUAD003,PROD039,LC-2024-008882,2024,12697.34,296.72,149.55,9247.05
8898,20240831,2024-08-31,FND0058,PAR00224,CUAD005,PROD039,LC-2024-008898,2024,7524.87,400.27,76.47,6145.21
8903,20240511,2024-05-11,FND0058,PAR00225,CUAD006,PROD039,LC-2024-008903,2024,4345.94,412.16,44.64,3845.5
8905,20240617,2024-06-17,FND0058,PAR00225,CUAD011,PROD039,LC-2024-008905,2024,4730.69,404.24,54.3,3697.02
8917,20240702,2024-07-02,FND0058,PAR00226,CUAD005,PROD039,LC-2024-008917,2024,7433.23,398.11,129.61,7864.8
8935,20240902,2024-09-02,FND0058,PAR00227,CUAD008,PROD039,LC-2024-008935,2024,13236.43,840.24,200.21,10219.3
8937,20240918,2024-09-18,FND0058,PAR00227,CUAD010,PROD039,LC-2024-008937,2024,6297.62,368.69,76.06,4380.95
8957,20240503,2024-05-03,FND0059,PAR00230,CUAD007,PROD039,LC-2024-008957,2024,3192.88,278.01,32.93,2862.93
8976,20241023,2024-10-23,FND0059,PAR00230,CUAD014,PROD039,LC-2024-008976,2024,8960.86,392.85,104.55,8099.12
8984,20240702,2024-07-02,FND0059,PAR00231,CUAD003,PROD039,LC-2024-008984,2024,9900.6,421.05,128.17,10946.04
8996,20241216,2024-12-16,FND0059,PAR00231,CUAD005,PROD039,LC-2024-008996,2024,6324.0,238.19,69.77,4685.69
9003,20240709,2024-07-09,FND0059,PAR00232,CUAD005,PROD039,LC-2024-009003,2024,2346.8,102.64,22.34,2324.63
9015,20241016,2024-10-16,FND0059,PAR00232,CUAD005,PROD039,LC-2024-009015,2024,6562.03,330.1,58.22,7583.26
9022,20240710,2024-07-10,FND0059,PAR00233,CUAD004,PROD039,LC-2024-009022,2024,3982.11,130.19,44.27,3974.88
9034,20241009,2024-10-09,FND0059,PAR00234,CUAD008,PROD039,LC-2024-009034,2024,15895.42,930.09,164.5,11700.57
9038,20240706,2024-07-06,FND0060,PAR00235,CUAD015,PROD040,LC-2024-009038,2024,7460.27,353.62,75.29,7980.89
9040,20240909,2024-09-09,FND0060,PAR00235,CUAD001,PROD040,LC-2024-009040,2024,19224.64,1686.95,170.95,18176.63
9045,20240819,2024-08-19,FND0061,PAR00236,CUAD003,PROD041,LC-2024-009045,2024,1055.73,87.67,12.14,841.31
9052,20240611,2024-06-11,FND0061,PAR00237,CUAD004,PROD041,LC-2024-009052,2024,8045.43,655.98,99.62,6354.49
9054,20240617,2024-06-17,FND0061,PAR00237,CUAD012,PROD041,LC-2024-009054,2024,3861.96,202.84,38.99,3975.21
9057,20240720,2024-07-20,FND0061,PAR00237,CUAD012,PROD041,LC-2024-009057,2024,8083.49,765.83,107.9,8879.26
9060,20240822,2024-08-22,FND0061,PAR00237,CUAD011,PROD041,LC-2024-009060,2024,7537.99,370.96,96.46,6144.53
9067,20241018,2024-10-18,FND0061,PAR00237,CUAD015,PROD041,LC-2024-009067,2024,22051.2,794.78,204.62,18461.44
9120,20240824,2024-08-24,FND0062,PAR00240,CUAD012,PROD041,LC-2024-009120,2024,1595.56,132.73,16.25,1207.78
9122,20240928,2024-09-28,FND0062,PAR00240,CUAD003,PROD041,LC-2024-009122,2024,511.8,51.98,5.01,386.84
9146,20241015,2024-10-15,FND0062,PAR00242,CUAD005,PROD041,LC-2024-009146,2024,13806.07,576.85,166.54,14983.59
9148,20241120,2024-11-20,FND0062,PAR00242,CUAD005,PROD041,LC-2024-009148,2024,13223.0,345.32,163.66,12167.75
9158,20240803,2024-08-03,FND0062,PAR00243,CUAD017,PROD041,LC-2024-009158,2024,5417.44,365.56,87.76,3595.74
9160,20240826,2024-08-26,FND0062,PAR00243,CUAD004,PROD041,LC-2024-009160,2024,10924.81,54.62,117.62,9947.98
9186,20241010,2024-10-10,FND0062,PAR00244,CUAD005,PROD041,LC-2024-009186,2024,5290.97,385.4,59.03,4877.86
9190,20241120,2024-11-20,FND0062,PAR00244,CUAD016,PROD041,LC-2024-009190,2024,21931.33,753.03,257.82,19384.52
9200,20240816,2024-08-16,FND0062,PAR00245,CUAD008,PROD041,LC-2024-009200,2024,12380.46,876.24,125.57,11878.77
9206,20240930,2024-09-30,FND0062,PAR00245,CUAD014,PROD041,LC-2024-009206,2024,8259.55,556.52,85.64,8731.52
9214,20240626,2024-06-26,FND0063,PAR00246,CUAD009,PROD041,LC-2024-009214,2024,22032.22,1278.21,315.3,17109.0
9217,20240813,2024-08-13,FND0063,PAR00246,CUAD015,PROD041,LC-2024-009217,2024,549.54,23.89,7.03,393.28
9218,20240830,2024-08-30,FND0063,PAR00246,CUAD017,PROD041,LC-2024-009218,2024,5106.49,528.8,71.18,4050.4
9220,20240912,2024-09-12,FND0063,PAR00246,CUAD018,PROD041,LC-2024-009220,2024,4901.02,254.3,56.3,3063.67
9235,20240511,2024-05-11,FND0063,PAR00248,CUAD002,PROD041,LC-2024-009235,2024,16087.55,1170.54,199.09,12002.55
9239,20240814,2024-08-14,FND0063,PAR00248,CUAD007,PROD041,LC-2024-009239,2024,6414.01,428.02,78.04,5106.53
9256,20240722,2024-07-22,FND0063,PAR00250,CUAD006,PROD041,LC-2024-009256,2024,8086.01,652.19,69.0,6242.35
9258,20240805,2024-08-05,FND0063,PAR00250,CUAD016,PROD041,LC-2024-009258,2024,6468.82,349.05,63.92,5308.21
9279,20240814,2024-08-14,FND0064,PAR00252,CUAD013,PROD041,LC-2024-009279,2024,7272.19,416.74,115.75,7854.23
9283,20240918,2024-09-18,FND0064,PAR00252,CUAD006,PROD041,LC-2024-009283,2024,6147.08,337.19,80.35,4531.91
9301,20240819,2024-08-19,FND0064,PAR00254,CUAD017,PROD041,LC-2024-009301,2024,4796.78,366.12,63.22,3157.23
9306,20240617,2024-06-17,FND0064,PAR00255,CUAD007,PROD041,LC-2024-009306,2024,17902.88,1167.85,162.75,13148.06
9315,20240905,2024-09-05,FND0064,PAR00256,CUAD014,PROD041,LC-2024-009315,2024,19689.56,1163.52,370.21,16813.82
9316,20241005,2024-10-05,FND0064,PAR00256,CUAD014,PROD041,LC-2024-009316,2024,12586.53,787.84,237.79,8960.56
9317,20241107,2024-11-07,FND0064,PAR00256,CUAD014,PROD041,LC-2024-009317,2024,5146.78,350.69,61.21,4402.51
9320,20240527,2024-05-27,FND0064,PAR00257,CUAD001,PROD041,LC-2024-009320,2024,15947.85,946.43,297.23,15832.71
9321,20240601,2024-06-01,FND0064,PAR00257,CUAD012,PROD041,LC-2024-009321,2024,4680.62,288.59,43.95,4607.68
9333,20240914,2024-09-14,FND0064,PAR00257,CUAD007,PROD041,LC-2024-009333,2024,3525.83,212.07,48.8,2231.38
9355,20240806,2024-08-06,FND0064,PAR00259,CUAD017,PROD041,LC-2024-009355,2024,22756.53,1300.11,182.47,20023.7
9363,20240528,2024-05-28,FND0065,PAR00260,CUAD005,PROD042,LC-2024-009363,2024,909.64,68.23,9.01,786.61
9366,20240626,2024-06-26,FND0065,PAR00260,CUAD010,PROD042,LC-2024-009366,2024,14413.17,783.81,169.86,13401.39
9367,20240713,2024-07-13,FND0065,PAR00260,CUAD010,PROD042,LC-2024-009367,2024,1320.16,119.06,13.86,1140.69
9374,20240923,2024-09-23,FND0065,PAR00260,CUAD008,PROD042,LC-2024-009374,2024,8624.01,794.35,86.09,6460.97
9385,20240604,2024-06-04,FND0065,PAR00261,CUAD003,PROD042,LC-2024-009385,2024,3377.38,122.34,32.3,2700.34
9391,20240823,2024-08-23,FND0065,PAR00261,CUAD017,PROD042,LC-2024-009391,2024,6860.86,324.99,66.94,5273.64
9396,20240926,2024-09-26,FND0065,PAR00261,CUAD010,PROD042,LC-2024-009396,2024,9063.79,599.65,149.35,7584.87
9423,20240824,2024-08-24,FND0065,PAR00263,CUAD008,PROD042,LC-2024-009423,2024,7505.63,484.22,75.43,5206.01
9451,20240928,2024-09-28,FND0066,PAR00265,CUAD007,PROD043,LC-2024-009451,2024,14850.92,920.78,167.57,10910.09
9465,20240824,2024-08-24,FND0066,PAR00266,CUAD014,PROD043,LC-2024-009465,2024,2687.63,139.04,34.39,1997.82
9482,20240719,2024-07-19,FND0067,PAR00267,CUAD014,PROD044,LC-2024-009482,2024,21957.61,1354.79,203.98,19398.7
9491,20241022,2024-10-22,FND0067,PAR00267,CUAD008,PROD044,LC-2024-009491,2024,8505.62,783.75,108.71,6753.44
9495,20240626,2024-06-26,FND0068,PAR00268,CUAD008,PROD045,LC-2024-009495,2024,27389.29,1326.13,305.14,20582.29
9510,20250508,2025-05-08,FND0001,PAR00002,CUAD007,PROD001,LC-2025-009510,2025,15593.67,364.71,141.19,11536.48
9512,20250605,2025-06-05,FND0001,PAR00002,CUAD018,PROD001,LC-2025-009512,2025,5341.56,390.7,76.09,4389.15
9518,20250816,2025-08-16,FND0001,PAR00002,CUAD016,PROD001,LC-2025-009518,2025,1797.21,157.02,18.47,1740.54
9531,20250607,2025-06-07,FND0001,PAR00003,CUAD009,PROD001,LC-2025-009531,2025,6951.1,357.1,68.4,5748.05
9532,20250617,2025-06-17,FND0001,PAR00003,CUAD009,PROD001,LC-2025-009532,2025,5387.34,118.33,64.5,4891.46
9535,20250714,2025-07-14,FND0001,PAR00003,CUAD007,PROD001,LC-2025-009535,2025,1979.02,99.53,30.44,1829.13
9542,20250909,2025-09-09,FND0001,PAR00003,CUAD004,PROD001,LC-2025-009542,2025,8383.55,322.44,100.47,5563.2
9543,20250915,2025-09-15,FND0001,PAR00003,CUAD004,PROD001,LC-2025-009543,2025,8650.48,484.74,102.37,5625.37
9549,20251203,2025-12-03,FND0001,PAR00003,CUAD015,PROD001,LC-2025-009549,2025,8701.24,107.61,129.51,7049.13
9550,20250516,2025-05-16,FND0001,PAR00004,CUAD008,PROD001,LC-2025-009550,2025,24902.55,662.21,245.07,23677.73
9616,20250731,2025-07-31,FND0003,PAR00009,CUAD017,PROD003,LC-2025-009616,2025,8033.47,613.59,90.72,7154.47
9618,20250806,2025-08-06,FND0003,PAR00009,CUAD004,PROD003,LC-2025-009618,2025,5133.78,345.97,69.98,4298.71
9624,20250927,2025-09-27,FND0003,PAR00009,CUAD012,PROD003,LC-2025-009624,2025,3170.47,190.89,43.1,2196.94
9625,20251013,2025-10-13,FND0003,PAR00009,CUAD009,PROD003,LC-2025-009625,2025,10286.03,755.94,101.7,8298.8
9627,20251021,2025-10-21,FND0003,PAR00009,CUAD010,PROD003,LC-2025-009627,2025,3404.03,88.47,44.92,3044.06
9628,20251107,2025-11-07,FND0003,PAR00009,CUAD002,PROD003,LC-2025-009628,2025,1855.43,113.83,19.4,1392.93
9643,20250929,2025-09-29,FND0003,PAR00010,CUAD013,PROD003,LC-2025-009643,2025,6935.33,323.48,82.6,5451.69
9658,20250628,2025-06-28,FND0005,PAR00012,CUAD014,PROD005,LC-2025-009658,2025,19427.25,911.49,188.87,17249.69
9667,20250901,2025-09-01,FND0005,PAR00012,CUAD002,PROD005,LC-2025-009667,2025,10120.45,537.39,128.25,7830.53
9669,20250909,2025-09-09,FND0005,PAR00012,CUAD006,PROD005,LC-2025-009669,2025,5466.48,323.33,47.61,4826.46
9676,20251226,2025-12-26,FND0005,PAR00012,CUAD008,PROD005,LC-2025-009676,2025,3099.57,163.32,44.14,2457.84
9697,20251001,2025-10-01,FND0007,PAR00014,CUAD001,PROD007,LC-2025-009697,2025,4203.29,257.34,48.02,2509.87
9730,20250612,2025-06-12,FND0008,PAR00018,CUAD003,PROD007,LC-2025-009730,2025,5812.37,349.09,48.44,5975.51
9737,20250821,2025-08-21,FND0008,PAR00019,CUAD003,PROD007,LC-2025-009737,2025,15590.16,629.6,189.97,10074.59
9738,20250920,2025-09-20,FND0008,PAR00019,CUAD012,PROD007,LC-2025-009738,2025,12854.55,484.07,114.05,12718.07
9742,20250526,2025-05-26,FND0008,PAR00020,CUAD010,PROD007,LC-2025-009742,2025,11297.29,1273.9,129.0,9020.25
9750,20250825,2025-08-25,FND0008,PAR00020,CUAD016,PROD007,LC-2025-009750,2025,8537.3,738.71,77.86,7912.57
9771,20250114,2025-01-14,FND0008,PAR00023,CUAD010,PROD007,LC-2025-009771,2025,22386.49,2242.93,241.18,18451.58
9776,20250711,2025-07-11,FND0008,PAR00023,CUAD007,PROD007,LC-2025-009776,2025,4385.81,258.89,52.36,3666.91
9798,20250823,2025-08-23,FND0008,PAR00024,CUAD011,PROD007,LC-2025-009798,2025,21223.84,1567.03,400.26,20631.78
9815,20250729,2025-07-29,FND0008,PAR00025,CUAD012,PROD007,LC-2025-009815,2025,5736.95,416.65,53.73,5436.58
9819,20250830,2025-08-30,FND0008,PAR00025,CUAD007,PROD007,LC-2025-009819,2025,10723.26,786.67,126.72,10564.03
9823,20250926,2025-09-26,FND0008,PAR00025,CUAD018,PROD007,LC-2025-009823,2025,2945.56,172.97,32.39,1960.03
9852,20250721,2025-07-21,FND0009,PAR00028,CUAD001,PROD007,LC-2025-009852,2025,12405.11,901.79,104.69,10130.47
9858,20250925,2025-09-25,FND0009,PAR00028,CUAD017,PROD007,LC-2025-009858,2025,1586.44,121.68,25.27,1194.63
9859,20251020,2025-10-20,FND0009,PAR00028,CUAD018,PROD007,LC-2025-009859,2025,11946.04,278.55,142.45,11132.41
9863,20250115,2025-01-15,FND0009,PAR00029,CUAD013,PROD007,LC-2025-009863,2025,18594.7,806.82,190.04,15469.92
9868,20250708,2025-07-08,FND0009,PAR00029,CUAD003,PROD007,LC-2025-009868,2025,18395.39,1022.73,191.47,13572.9
9872,20250814,2025-08-14,FND0009,PAR00029,CUAD007,PROD007,LC-2025-009872,2025,9792.87,540.38,125.48,7207.04
9877,20251010,2025-10-10,FND0009,PAR00029,CUAD015,PROD007,LC-2025-009877,2025,35900.75,1743.13,296.55,25920.89
9898,20250626,2025-06-26,FND0009,PAR00031,CUAD015,PROD007,LC-2025-009898,2025,5623.76,273.55,74.56,4649.94
9902,20250724,2025-07-24,FND0009,PAR00031,CUAD010,PROD007,LC-2025-009902,2025,4493.25,261.29,56.25,3021.33
9911,20251007,2025-10-07,FND0009,PAR00031,CUAD009,PROD007,LC-2025-009911,2025,2133.89,60.05,30.99,1715.2
9922,20250703,2025-07-03,FND0009,PAR00032,CUAD004,PROD007,LC-2025-009922,2025,3282.13,268.09,47.73,2635.01
9930,20251014,2025-10-14,FND0009,PAR00032,CUAD016,PROD007,LC-2025-009930,2025,14071.86,1187.26,193.89,9904.65
9944,20250901,2025-09-01,FND0010,PAR00034,CUAD010,PROD008,LC-2025-009944,2025,8209.07,474.83,86.53,5684.76
9945,20250906,2025-09-06,FND0010,PAR00034,CUAD009,PROD008,LC-2025-009945,2025,715.59,49.42,6.2,648.3
9947,20251105,2025-11-05,FND0010,PAR00034,CUAD010,PROD008,LC-2025-009947,2025,6766.73,406.94,73.78,4723.53
9967,20250613,2025-06-13,FND0011,PAR00036,CUAD018,PROD008,LC-2025-009967,2025,19073.59,1606.35,256.03,15550.28
9968,20250623,2025-06-23,FND0011,PAR00036,CUAD013,PROD008,LC-2025-009968,2025,25605.39,2281.94,340.1,25654.77
10006,20250714,2025-07-14,FND0011,PAR00039,CUAD006,PROD008,LC-2025-010006,2025,11090.96,354.15,158.71,9222.93
10039,20251113,2025-11-13,FND0012,PAR00041,CUAD013,PROD009,LC-2025-010039,2025,4704.71,386.81,39.51,4127.67
10058,20251021,2025-10-21,FND0013,PAR00043,CUAD010,PROD010,LC-2025-010058,2025,5920.93,311.64,80.25,4122.37
10059,20251127,2025-11-27,FND0013,PAR00043,CUAD015,PROD010,LC-2025-010059,2025,15320.94,1666.18,230.34,11914.88
10084,20250116,2025-01-16,FND0014,PAR00045,CUAD004,PROD011,LC-2025-010084,2025,7057.09,220.94,66.7,6295.16
10085,20250519,2025-05-19,FND0014,PAR00045,CUAD007,PROD011,LC-2025-010085,2025,3776.31,192.94,41.55,3840.16
10087,20250621,2025-06-21,FND0014,PAR00045,CUAD003,PROD011,LC-2025-010087,2025,13278.3,1131.56,247.63,13439.14
10089,20250726,2025-07-26,FND0014,PAR00045,CUAD004,PROD011,LC-2025-010089,2025,17348.12,1470.65,271.84,14829.82
10096,20251218,2025-12-18,FND0014,PAR00045,CUAD017,PROD011,LC-2025-010096,2025,10408.95,574.46,79.75,10000.42
10112,20251029,2025-10-29,FND0014,PAR00046,CUAD015,PROD011,LC-2025-010112,2025,5669.58,362.26,67.08,4228.1
10119,20250812,2025-08-12,FND0014,PAR00047,CUAD016,PROD011,LC-2025-010119,2025,8467.84,705.57,107.42,6931.63
10128,20250530,2025-05-30,FND0014,PAR00049,CUAD007,PROD011,LC-2025-010128,2025,15537.71,1019.76,187.22,13129.5
10144,20250712,2025-07-12,FND0015,PAR00050,CUAD009,PROD011,LC-2025-010144,2025,15356.84,376.13,219.01,13777.08
10149,20250924,2025-09-24,FND0015,PAR00050,CUAD013,PROD011,LC-2025-010149,2025,32802.03,2041.14,460.15,26057.98
10150,20250926,2025-09-26,FND0015,PAR00050,CUAD002,PROD011,LC-2025-010150,2025,17915.61,852.85,359.78,22785.92
10159,20250607,2025-06-07,FND0015,PAR00051,CUAD014,PROD011,LC-2025-010159,2025,1758.05,97.65,26.68,1535.88
10165,20250816,2025-08-16,FND0015,PAR00051,CUAD016,PROD011,LC-2025-010165,2025,7400.95,648.7,82.7,7048.61
10192,20251030,2025-10-30,FND0016,PAR00052,CUAD017,PROD012,LC-2025-010192,2025,1685.31,149.81,14.97,1386.2
10193,20251031,2025-10-31,FND0016,PAR00052,CUAD001,PROD012,LC-2025-010193,2025,10986.51,939.44,105.81,7188.32
10213,20250708,2025-07-08,FND0016,PAR00054,CUAD013,PROD012,LC-2025-010213,2025,8039.94,424.3,97.75,6353.66
10243,20250918,2025-09-18,FND0017,PAR00055,CUAD005,PROD013,LC-2025-010243,2025,20993.73,1285.01,287.27,17227.35
10246,20251108,2025-11-08,FND0017,PAR00055,CUAD002,PROD013,LC-2025-010246,2025,6088.97,174.29,64.27,5669.41
10256,20250807,2025-08-07,FND0017,PAR00056,CUAD015,PROD013,LC-2025-010256,2025,2020.97,215.63,24.44,1588.37
10260,20250917,2025-09-17,FND0017,PAR00056,CUAD009,PROD013,LC-2025-010260,2025,24589.49,1255.98,182.33,19012.02
10265,20251209,2025-12-09,FND0017,PAR00056,CUAD006,PROD013,LC-2025-010265,2025,7972.16,618.14,118.0,6755.8
10266,20250111,2025-01-11,FND0017,PAR00057,CUAD013,PROD013,LC-2025-010266,2025,2853.35,124.52,30.79,1755.02
10284,20250812,2025-08-12,FND0017,PAR00058,CUAD018,PROD013,LC-2025-010284,2025,2432.29,96.0,34.94,2771.04
10299,20250920,2025-09-20,FND0017,PAR00059,CUAD006,PROD013,LC-2025-010299,2025,7154.33,189.54,81.11,5333.75
10310,20251008,2025-10-08,FND0018,PAR00060,CUAD018,PROD013,LC-2025-010310,2025,10780.79,755.01,115.75,7740.79
10329,20250603,2025-06-03,FND0018,PAR00063,CUAD008,PROD013,LC-2025-010329,2025,16573.79,1100.16,206.97,15003.38
10334,20250616,2025-06-16,FND0018,PAR00064,CUAD004,PROD013,LC-2025-010334,2025,6283.47,391.34,56.04,5416.4
10369,20250828,2025-08-28,FND0020,PAR00067,CUAD013,PROD015,LC-2025-010369,2025,17268.42,1240.16,230.63,17215.62
10372,20250913,2025-09-13,FND0020,PAR00067,CUAD001,PROD015,LC-2025-010372,2025,9301.85,438.28,96.6,8688.48
10374,20251029,2025-10-29,FND0020,PAR00067,CUAD009,PROD015,LC-2025-010374,2025,12177.4,501.56,135.97,11001.18
10391,20251006,2025-10-06,FND0020,PAR00068,CUAD013,PROD015,LC-2025-010391,2025,9971.39,758.34,163.38,7979.83
10398,20250623,2025-06-23,FND0021,PAR00069,CUAD012,PROD016,LC-2025-010398,2025,5309.98,162.62,71.72,3111.35
10400,20250717,2025-07-17,FND0021,PAR00069,CUAD006,PROD016,LC-2025-010400,2025,1532.14,101.73,21.03,1202.08
10402,20250809,2025-08-09,FND0021,PAR00069,CUAD004,PROD016,LC-2025-010402,2025,1737.59,119.65,42.97,1449.23
